author,content,score,time,title
青小蛙," 
  
 
(adsbygoogle = window.adsbygoogle || []).push({});
 
QuickLook
 是一款 Windows 下的桌面快速预览工具，开源、免费。只需要用鼠标选中文件，然后点击空格，即可预览。就像 macOS 里的那样，支持图片、压缩包、PDF、Office 文档、视频等等。@Appinn
预览功能是 macOS 下极其强大好用的一个功能，只需要选中文件，点击空格，在无需打开对应程序的情况下直接预览文件内容。开发者强调 
QuickLook
 的开发也来源于此。
QuickLook 支持以下格式：
图片: 
.png
, 
.jpg
, 
.bmp
 and 
.gif
压缩包： 
.zip
, 
.rar
, 
.7z
PDF 文件
文本文件
Microsoft Word (
.doc
, 
.docx
), Excel (
.xls
, 
.xlsx
) and PowerPoint (
.ppt
, 
.pptx
) files (需要安装 Office)
视频文件 (
.mp4
, 
.mkv
, 
.m2ts 等
)
HTML 文件 (
.htm
, 
.html
)
Markdown 文件 (
.md
)
其他文件和文件夹会显示一个信息框
用起来大概这个样子：
安装包超过 50MB，还是不小的，应该是为了适配各种格式导致。
 
jQuery(document).ready(function($) {
    $.post('https://www.appinn.com/wp-admin/admin-ajax.php', {action: 'mts_view_count', id: '23487'});
});
收藏
1
1
0
 
 
 
(adsbygoogle = window.adsbygoogle || []).push({});
 ",5,2017/05/26,QuickLook – 给 Windows 桌面一个 macOS 式「快速预览」功能
青小蛙," 
  
 
(adsbygoogle = window.adsbygoogle || []).push({});
 
YoMail Group
 是一直深耕于电子邮件领域的 
YoMail
，在经过 5 个月的测试后，刚刚在 Windows 客户端上正式发布的新功能，用来在来往的邮件中整合 IM 讨论工具，让邮件也具有即时性，并且还支持拉入更多的联系人一起讨论。@Appinn
Email 作为使用最广泛的互联网基础服务，这么多年来基本没有什么变化，像青小蛙就习惯于使用 Email 处理事物，比起 IM 来，压力要小很多…所以压力，来自于 IM 对实时性的要求。
将 Email 与 IM 整合起来的 YoMail Group，并不是传统意义上的 IM，而是一套与 Email 完全打通的 IM 系统。
在 YoMail Group 里，你可以针对任意一封邮件发起聊天，参与聊天的人可以是收发对象，也可以添加相关的人，更可以以网页的形式让陌生人加入讨论。而在讨论过程中，所有人都可以看到往来邮件，非常有针对性，又解决里 Email 不够即时性的缺点。
YoMail Group 给了一个非常有趣的例子：公司集体点餐：
点餐这种事情，如果在 IM 里处理，会让最终整理信息的人头大的，你需要从许多条信息中过滤出需要的内容。而 YoMail Group 能够让聊天内容附着于 Email 之下，打开 Email 就能看到与此相关的聊天内容，高效完成。
当然了，让所有人都可以看到邮件内容似乎又有些隐私泄漏，所以 YoMail Group 可以设置聊天参与者范围：
仅限邮件组内
所有人
YoMail 用户
目前使用 YoMail Group 只有两个渠道：网页版 与 Windows 客户端，不过从官网截图来看，iPhone 版本应该很快就有 Group 功能了，目前可以使用扫码功能打开网页版（已适配移动设备访问）。
网页版本也很简单，左边是邮件原文，右边是聊天界面：
YoMail Group 带给 Email 一个全新的操作模式，相比起在 Email 里直接添加一个 IM（比如早期的 Gtalk），YoMail Group 最大的优势在于聊天与邮件一一对应，让闲聊走开，让聊天更正经。
👉 
http://www.yomail.com/
 
jQuery(document).ready(function($) {
    $.post('https://www.appinn.com/wp-admin/admin-ajax.php', {action: 'mts_view_count', id: '23544'});
});
收藏
0
0
0
 
 
 
(adsbygoogle = window.adsbygoogle || []).push({});
 ",4,2017/06/02,Email + IM，YoMail Group 让邮件像聊天一样自如
青小蛙," 
  
 
(adsbygoogle = window.adsbygoogle || []).push({});
 
小黄条
 是一款支持 Windows 与 iPhone 的 
todolist
 工具，通过微信登录（
仅支持
）后，可以双向同步。@Appinn
来自
发现频道
。青小蛙对于这种只能使用一种方法登录的应用，一向是没有太多好感的，无论仅微信还是 Facebook ONLY。
小黄条
在桌面上长得很像便签，逐条输入，双击表示完成，简单实用。左上角可以使用微信登录。
iPhone 端也很简单：
没有分类、标签功能，「已完成任务按天归档，帮助你方便的回顾本周主要工作，快速输出周报。」
 
jQuery(document).ready(function($) {
    $.post('https://www.appinn.com/wp-admin/admin-ajax.php', {action: 'mts_view_count', id: '22815'});
});
收藏
0
0
0
 
 
 
(adsbygoogle = window.adsbygoogle || []).push({});
 ",3,2017/03/17,小黄条 – 可以在 iPhone 上同步的 Windows 桌面便签式任务列表工具
青小蛙," 
  
 
(adsbygoogle = window.adsbygoogle || []).push({});
 
字由
 是一款专门用来寻找并下载字体的 Windows / macOS 应用，能够通过字库公司、字体类型、风格、用途以及语言分类筛选，快速在上千款精选字体中找到需要的字体。@Appinn
青小蛙特意去看了下
字由
关于字体版权的说明：
字由收集的字体来自于设计师的无私分享，我们尽量保证字体本身的质量（诸如字符集完整等），但字由上的字体并不包含任何个人或者商业授权。
如果需要获得个人或者商用授权，需要联系相应的厂商。 
绝大多数字体个人非商用使用是免费的，但用于淘宝网店（包括个人网店）以及其他商业用途是需要向字体公司支付费用的。
部分字体使用开源的授权协议。例如思源黑体遵循 SIL 开源字体授权，可以免费使用在商业产品中。
部分字体在特定的平台上提供免费的商业授权，比如华康为淘宝商家提供了 45 款免费字体，具体列表请点击 这里。
系统自带的字库部分也是不能作为商业用途的。比如 Windows 系统中的雅黑字体，用作商业使用也需要单独购买版权。
也就是说，
字由
提供字体的下载，以及字体说明。你随便用、随便设计，但如果需要在一些商业场合，还是需要购买字体的使用权。
字由
来自
发现频道
的推荐。
在
字由
中下载的字体，会
自动下载并安装到系统
中。
 
jQuery(document).ready(function($) {
    $.post('https://www.appinn.com/wp-admin/admin-ajax.php', {action: 'mts_view_count', id: '22671'});
});
收藏
4
0
0
 
 
 
(adsbygoogle = window.adsbygoogle || []).push({});
 ",3,2017/03/06,字由 – 拥有上千款精选字体的「字体下载工具」[Windows/macOS]
青小蛙," 
  
 
(adsbygoogle = window.adsbygoogle || []).push({});
 
提到免费的「视频剪辑」软件，大概也许不少同学会想到…爱剪辑 😂  @hq 同学就在
询问
是否有好用的免费「视频剪辑」软件。
类似于爱剪辑那种的视频剪辑软件，但是爱剪辑的片头广告实在是不能用，pr的难度太大，所以，有没有其他的这样的软件呢？
虽然，爱剪辑的出镜率很高，但就有人不爽怎么办呢？
@
allor
 同学给出了这个「个性」的 
Shotcut
，支持 Windows、Linux、macOS：
开源、跨平台、自带中文、功能齐全(免费中的专业级) ，然而并不易用（对新手而言，这是个人体验）。
说不易用，主要是因为它拥有
足够多的功能
却没有足够多的右键菜单，主要操作都
依赖快捷键
(
按键列表
) 和 鼠标拖放。
而且这软件没中文教程，仅有的英语教程视频也在墙外，我第一次用的时候连怎么保存都找了很久……
不过如果只是视频剪切、拼接、添加音频，这些操作倒不困难，鼠标拖几下的事。
优酷上有个 14.11 版的介绍视频：
以及，@allor 说：「要不是这货这么”个性”，我早推荐到小众了 😂」
在之后，@allor 还推荐了使用 ffmpeg 命令行切掉爱剪辑片头的简易
方法
，以及 578 和 YuukiRingo 同学推荐的 
Vegas
，@11164 和 @Echo3313 推荐的 Windows 自带 
Movie Maker
。
感兴趣的同学可以
前往继续讨论
，以及 
Shotcut 官网
。
 
jQuery(document).ready(function($) {
    $.post('https://www.appinn.com/wp-admin/admin-ajax.php', {action: 'mts_view_count', id: '23037'});
});
收藏
2
0
0
 
 
 
(adsbygoogle = window.adsbygoogle || []).push({});
 ",4,2017/04/06,Shotcut – 好用的免费「视频剪辑」软件，跨平台
青小蛙," 
  
 
(adsbygoogle = window.adsbygoogle || []).push({});
 
WebTorrent Desktop
 是一款可以直接
在线播放
视频的 BT 下载客户端，支持种子文件与磁力链接，拥有 Win/macOS/Linux 客户端程序。@Appinn
来自
这里
的讨论，@handongxue 同学说到：「WebTorrent Desktop 最好的 BT 软件，没有之一」
前几日青小蛙还和一位好友讨论过 BT 客户端的问题，虽然讨论没有结果，但青小蛙已经将 WebTorrent Desktop 推荐给他。
对于视频、电影/电视剧，
下载后再播放
 和 
直接播放
 是完全两个不同的境界，这也是之前很多软件
提供过
的服务。然而由于视频内容的问题，类似服务逐步取消、退化。
本来，有版权的在线视频服务是一个非常好的替代，可惜内容源被管制，需求又是刚性的，于是古老的下载方式又渐渐流行起来。
WebTorrent Desktop 基于 WebTorrent，是一个基于浏览器的 torrent 客户端，你可以使用 WebTorrent 将BT 视频嵌入网页，为浏览者提供视频服务。
WebTorrent 的实现方式很酷，在 
WebTorrent 首页
 就放着一个可以在线播放的视频文件：
上面显示了一个播放器、文件大小、种子数，以及正在连接的其它几个 IP。由于是基于 node.js、WebRTC  的开源技术，任何人都可以通过 
Github
 获取源码并搭建一个视频网站 😂 然而这个太折腾了。
普通用户下载并运行 WebTorrent Desktop 就可以了，将种子文件拖进界面，或者粘贴磁力链接，稍微缓冲 WebTorrent Desktop 就开始播放了。
这里有个技巧，如果碰到无法播放的情况，将种子扔进 
instant.io
，一会就可以播放了。
这个 Instant.io 是基于 WebTorrent 的文件传输工具，都开源，能自己折腾 😂
 
jQuery(document).ready(function($) {
    $.post('https://www.appinn.com/wp-admin/admin-ajax.php', {action: 'mts_view_count', id: '23098'});
});
收藏
1
0
0
 
 
 
(adsbygoogle = window.adsbygoogle || []).push({});
 ",17,2017/04/12,WebTorrent Desktop – 支持 BT 种子、磁力链接，可以「边播边下」
青小蛙," 
  
 
(adsbygoogle = window.adsbygoogle || []).push({});
 
酷Q Air
 是一款 QQ 上的机器人，它能够让你培养一只属于自己的定制 QQ 机器人，可以用来进行群管理、点播MV、点歌、搜索、玩游戏、答题等功能，只需要安装功能应用即可。@Appinn
酷Q Air
 建议使用小号来当作机器人。只需要通过 酷Q Air 登录 QQ，然后将这个 QQ 加为好友，或者拉入群组，就可以了。
实现的功能很多，酷Q Air 自带了三个小功能：点歌、教程和状态监控。
使用也非常容易，开启应用后，对着机器人 QQ 说话就行了。
配合众多的第三方应用，无论作为自己的 QQ 助手，还是作为群机器人来活跃气氛，都没问题。
酷Q 官方提供了
应用市场
，看起来非常丰富，已经有几十页上百个插件，翻译、天气、词库、签到、管家、群广告监测、商品推送、电影搜索、自定义回复等等。
如果你是一枚重度 QQ 群用户，那一定不要错过了。
 
jQuery(document).ready(function($) {
    $.post('https://www.appinn.com/wp-admin/admin-ajax.php', {action: 'mts_view_count', id: '23126'});
});
收藏
1
0
0
 
 
 
(adsbygoogle = window.adsbygoogle || []).push({});
 ",6,2017/04/17,酷Q Air – 定制自己的 QQ 机器人 [Windows]
青小蛙," 
  
 
(adsbygoogle = window.adsbygoogle || []).push({});
 
文／福利・
Gaaiho
说起 PDF，国内大家最为熟知的就是 Adobe 和 Foxit 了，知道「
文电通
」这个品牌的人可能并不多。但其实文电通是一个有着二十多年 PDF 研发经验的老牌厂商，是国内除 Foxit 之外唯一拥有自主 PDF 知识产权的公司。因为过去主要做 OEM 和面向国外市场，导致国内用户对这个地地道道的国产品牌反而不熟悉。今天我们就来测评一下这款叫做「
文电通PDF套装版
」的软件。
「文电通PDF套装版」下载安装后桌面会出现3个程序图标，分别是 Gaaiho Doc、Gaaiho PDF Driver 和 Gaaiho PDF Converter。我们一一来评测一下他们的主要功能。
▍
1. Gaaiho Doc
根据官网介绍，Doc 的显著功能是编辑，可以理解为专业的 PDF 编辑器，也是文电通 PDF 套装版的的核心功能。
打开速度
Adobe Acrobat 最为人诟病的一点就是体积大打开速度慢。相比之下，Gaaiho Doc 的开启速度要快很多，实测打开一个 17.9 MB 的 PDF 文档，约 2.5 秒就已完全开启并进入完整的浏览界面。
直接接编
Gaaiho Doc 采用了和 Office 相似的 Ribbon 界面，基本上稍微摸索一下就知道各个功能怎么用了，非常容易上手。
除了具备和 Adobe 和 Foxit 类似的注释、页面添加删除、加密、表单、共享等功能外，Gaaiho Doc 的显著特点是独创了「编辑」与「审阅」两种模式。即通过「
转换为可编辑的PDF
」功能，可以把 PDF 变成像 Word 一样可编辑的状态，省去了把 PDF 转成 Word 编辑完之后再转回 PDF 的麻烦，非常方便。
单看工具栏，我会误认为打开的是 Word 呢~
当然，如果 PDF 文档只需要小幅修改，直接用「编辑文本和图像」功能就好了。
OCR（光学字符识别）功能
之前经常有朋友会问我“哎，为什么我的 PDF 文档转换成 Word 之后还是不能编辑呢”其实正是因为你是扫描版 PDF 文档，而你用的 PDF 转换器又没有 OCR 功能，所以无法识别。
到底什么是 OCR 呢？可以简单的理解为：扫描 PDF 文档中的内容已经是图像而不是文字了，而 OCR 功能可以将图像识别成文字，因此再转成 Word 的话就可以编辑了。不知道这样解释大家是不是更容易理解一点？
简单的测试了一下，文电通的 OCR 识别效果还不错，除了几处格式的变化之外，文字内容基本上都能还原的很好。更为复杂的文档转换效果如何，大家感兴趣的可以自行测试看看。文电通的 OCR 支持简中、繁中、英、法、德、意、日、韩、西 9 种语言。
减少文件大小
有时我们的 PDF 文档太大，传阅起来不方便。这时就可以使用 Gaaiho Doc 的「
减少文件大小
」功能来进行压缩。其原理是通过降低图片质量的方式来缩小文档，所以对于包含很多图片的文档压缩效果显著。
其实，Gaaiho Doc 还有非常丰富的其他功能，篇幅有限，只挑几个有亮点的功能介绍给大家，感兴趣的同学可以自己下载研究看看。
▍
2. Gaaiho PDF Driver
Driver 的功能是同时将多种不同的格式，转换或合并成 PDF 文档， 比如 word、excel、ppt、txt、html、jpg、gif、tif、psd 等等。支持的格式非常多，只要我们的电脑能够打印的格式，都可以转换。所以如果你有大量文件需要转的话，不妨试试 Gaaiho PDF Driver。
选项中“将文件转换成 PDF 文档”，是指转换后，每一个文件都是一个单独的 PDF，生成的是多个 PDF 文档；“将文件合并成一篇 PDF 文档”，是指转换后，所有文件被合并成了一个 PDF，生成一个 PDF 文档。
▍
3. Gaaiho PDF Converter
Converter 的功能和 Driver 相反，是批量转换 PDF 文件为 Word、Excel、图片或文字，可同时执行 OCR；也就是说，即使是扫描 pdf，也可以转换成可编辑的 PDF 了。
体验下来，Driver 和 Converter 的转换效果和转换速度都非常棒，在同类产品中绝对属于优秀的。转换器有很多，但是有 OCR 识别功能的转换器缺很少。
▍
其他
除了文电通 PDF 套装版软件，文电通产品还包括 PC 版文电通 PDF 阅读器、在线转换网站加加 PDF、移动版 Gaaiho PDF Reader 阅读器（iPhone、iPad、Android）等等。
（1）免费文电通 PDF 阅读器 （
http://www.gaaiho.cn/
）
（2） Gaaiho PDF Reader （
移动端 PDF 阅读器
）
（3） 免费PDF在线转换网站加加PDF（
https://www.addpdf.cn/
）
在线转换的效果还不错，速度也很快，适合不想下载安装软件、处理简单的 PDF 之用，最重要的一点是免！费！啊同志们…有兴趣的快去用用看！
▍
整体使用感受
体验了一段时间之后，个人非常喜欢「文电通 PDF 套装版」的界面设计，功能上也豪不逊色于 Adobe 和 Foxit。除了直接编辑 PDF 的功能之外，批量双向 PDF 转换以及 OCR 光学字符识别功能都非常实用，即使是免费的阅读器和加加 PDF 在线转换网站，都做的非常良心。国内的软件氛围想必大家都知道，大众正版意识相对薄弱，导致做好做大的优秀软件企业并不多，真心希望想文电通这样优秀的国产软件能够越做越好。
▍
福利
说好的福利来了，
文电通PDF套装版4
 的永久授权价格为 1,450 元/用户，订阅版 70元／月，青小蛙要来了 10 个半年订阅授权（本来是永久授权，但提供不了太多数量…），送给留言用户，只需要注明“我需要文电通PDF套装版4”即可，将根据留言质量挑选。
 
jQuery(document).ready(function($) {
    $.post('https://www.appinn.com/wp-admin/admin-ajax.php', {action: 'mts_view_count', id: '23210'});
});
收藏
3
1
0
 
 
 
(adsbygoogle = window.adsbygoogle || []).push({});
 ",7,2017/04/26,国产正版 PDF 软件 – 「文电通 PD F套装版 4」评测
青小蛙," 
  
 
(adsbygoogle = window.adsbygoogle || []).push({});
 
《
Windows 绝赞应用
》是 @
EMLVIRUS
 在 Github 上维护的一个精选 Windows 应用的推荐列表，涉及良心国产、音频文件、即时聊天、压缩处理、美化工具等 20 多个分类的，皆在给用户提供一个更好的软件选择、参考平台。@Appinn
这倒是挺像小众软件的
我最喜爱的软件
系列。
来看一下评选标准，还挺严格：
受GitHub项目 
Awesome Windows
启发
本书旨在介绍 Windows 绝妙项目。本处收录的应用均：
特性精选
无侵入式广告。存在非侵入式广告的，软件本身应当免费。若用户要求付费，则不应存在任何广告
尊重隐私：此处定义为：除非出于你或法律要求，否则该应用或应用提供商
不会
与任何第三方分享你的隐私信息
维护良好。若应用不再维护，则从此处移除
易于学习掌握：只要了解计算机基础操作即可完全掌握，需要简单学习的应有较高回报
完全兼容Windows 7/8.1/10
注意：尽管以下应用可能值得一试，但是不会被列入：
修改版或破解版，例如 无广告版，它们可能体验良好
严格地区限制应用，如NPR One、拼音输入法等
仅与32位系统、XP或更旧Windows兼容
如果能够持续动态更新，不要像最喜爱那样好久不更新，倒是个非常不错的推荐列表。适合 Windows 软件爱好者收藏，以及
共同参与
，以及寻找合适软件的使用者们参考。
在线阅读地址：
https://emlvirus.gitbooks.io/windows-apps-that-amaze-us/content/
 
jQuery(document).ready(function($) {
    $.post('https://www.appinn.com/wp-admin/admin-ajax.php', {action: 'mts_view_count', id: '23143'});
});
收藏
0
0
0
 
 
 
(adsbygoogle = window.adsbygoogle || []).push({});
 ",7,2017/04/18,《Windows 绝赞应用》推荐列表
青小蛙," 
  
 
(adsbygoogle = window.adsbygoogle || []).push({});
 
Microsoft To-Do
（
微软待办
） 是微软在收 购
奇妙清单
近  2 年后推出的一款跨平台任务管理应用，支持 iOS、Android、Windows 10、Web 平台，界面简介、功能简单易用，可以导入原奇妙清单数据、整合了Outlook任务、更换主题。支持 Siri、OK Google、3D Touch。@Appinn
微软
有越来越多的移动应用发布，质量都不错，越来越不像是一家巨无霸公司，而是一家顶级应用开发商…
印象里，微软的产品很少直接使用 ms 二级域名，而 To-Do 却使用了：
https://todo.microsoft.com/
Microsoft To-Do 看起来非常简单，主推 我的一天 My Day，会将今日的任务显示在首页以及 Widget 里：
而右上角有一个叫做 建议 的功能，里面有智能列出的即将开始、过期和为你建议，让你对任务更加明确：
Microsoft To-Do 没有子任务功能，但可以为任务添加备注。当你使用导入功能导入奇妙清单的子任务时，子任务将以备注的形式保存下来。
可以创建多个清单，以及对每一个清单进行不同的设置，包括：
排序（截止日期、创建日期、已完成、已添加到“我的一天”等）
主题（背景色以及背景纹理）
隐藏已完成待办事项
青小蛙觉得，使用 Microsoft To-Do 管理个人事务是一个不错的注意，于是决定与
奇妙清单
说再见，先用上几个月试试看，如果不行再告诉你们，如果用下去了，就一直用下去，就这样愉快的决定了。
 
jQuery(document).ready(function($) {
    $.post('https://www.appinn.com/wp-admin/admin-ajax.php', {action: 'mts_view_count', id: '23183'});
});
收藏
1
0
0
 
 
 
(adsbygoogle = window.adsbygoogle || []).push({});
 ",3,2017/04/23,Microsoft To-Do（微软待办） 你好，奇妙清单 再见
青小蛙," 
  
 
(adsbygoogle = window.adsbygoogle || []).push({});
 
waifu2x
 是一款专门针对二次元图片进行无损放大的工具，有在线版本与 Windows 版本。@Appinn
感谢
发现频道
 @
huiyadanli
 的推荐：
专门针对二次元图片，可以无损放大两倍，效果极佳。
 应该是某种机器学习的产物。有 Web 版和 Windows 版
放大效果是这样的：
青小蛙还测试了一张妹子图，效果极佳！神马？妹子图？没有啊。
 
jQuery(document).ready(function($) {
    $.post('https://www.appinn.com/wp-admin/admin-ajax.php', {action: 'mts_view_count', id: '21488'});
});
收藏
0
0
0
 
 
 
(adsbygoogle = window.adsbygoogle || []).push({});
 ",3,2016/11/30,waifu2x – 专门针对二次元图片，无损放大两倍，效果极佳[Web/Win]
青小蛙," 
  
 
(adsbygoogle = window.adsbygoogle || []).push({});
 
极影派
 是一款本地视频管理工具，能够帮你管理本地电脑上的视频、电影，并且可以自动获取电影信息，包括类型、导演、主演、简介、海报图片等资料，用来创建属于自己的电影视频库。@Appinn
来自
发现频道
：
珍藏影片 轻松管理；它能非常方便的将您电脑中所有的视频、电影管理起来；它独特的“导航栏”操作模式，会让您在播放、浏览、查找和管理视频时拥有更好的用户体验！
其实青小蛙已经习惯了在线观看电影，除了方便也不占用硬盘空间。但对于没有引进，或者确定不可能引进的片源，下载依旧是一条靠谱的道路 😂
只需将视频文件添加进
极影派
即可自动获得分类，包括以国家/地区、年代、类型、导演、演员、标签和评分等等，支持豆瓣鱼 Movie DB 两个数据源，然而并没有分级，然而并没有分级，然而并没有分级。
青小蛙觉得，虽然暂时没有分级制度，但家中如果有未成年人，还是做好自己的分级也不为过，可以参考 
IMDB 的分级
，一般分为 7 岁、11 12 岁、15 16 岁，18 岁。
极影派还能自动生成预览截图：
极影派
 适合有很多本地电影文件的用户，如果你像青小蛙一样只在线看…那其实在线管理就好了，或者干脆不管理 😂
 
jQuery(document).ready(function($) {
    $.post('https://www.appinn.com/wp-admin/admin-ajax.php', {action: 'mts_view_count', id: '21535'});
});
收藏
0
0
0
 
 
 
(adsbygoogle = window.adsbygoogle || []).push({});
 ",3,2016/12/06,极影派 – 帮你管理本地电影视频库[Windows]
青小蛙," 
  
 
(adsbygoogle = window.adsbygoogle || []).push({});
 
DesktopNote
 是一款开源的第三方桌面便签工具，支持自动隐藏、多颜色、自动保存、搜索、富文本编辑等等。@Appinn
来自
发现频道
：
DesktopNote 可以作为其它桌面便签笔记软件的替代品，支持丰富的文本格式，自动保存，自动隐藏，搜索功能等。需要 .Net 4.5 或以上。
似乎 Windows 10 中便签已经整合到 Cortana 中，如果想找回便签到感觉，只能第三方解决了。
不过，青小蛙没有找到 DesktopNote 的图片与搜索功能，不知道如何使用 😞
另外，
DesktopNote
 只能打开一个，但可以自动隐藏到屏幕边缘，所以，这样用挺好。
 
jQuery(document).ready(function($) {
    $.post('https://www.appinn.com/wp-admin/admin-ajax.php', {action: 'mts_view_count', id: '21419'});
});
收藏
0
0
0
 
 
 
(adsbygoogle = window.adsbygoogle || []).push({});
 ",7,2016/11/23,DesktopNote – 找回 Windows 的桌面便签
青小蛙," 
  
 
(adsbygoogle = window.adsbygoogle || []).push({});
 
文字效果自动纠正
 是一款 Word 文字效果自动纠正插件，通过内建数据库自动修正文本中的大小写、上下角标等文字效果的错误，还支持自定义数据库功能。@Appinn
来自
发现频道
。
还在担心不小心把 iPhone 写成 iphone 么？这款
文字效果自动纠正
插件就是专门在 Word 里干这个事情的。
支持 Word 2016 版本，2013 版本以及之前版本、Online 版本均不支持，macOS 版本未测试。
目前没发现具体的数据库列表，但给出了这个：
—内建数据库—-
标准库
常用单位库
化学库
水和废水工程库
 —-自定义数据库—
用户自定义数据库
 —-提供数据库—
用户提供数据库
呃，看起来
文字效果自动纠正
更适合专业内容，像青小蛙担心的 iPhone 问题，只能自建数据了 😁
推荐通过 
Office 应用商店
安装，官网在
这里
。
 
jQuery(document).ready(function($) {
    $.post('https://www.appinn.com/wp-admin/admin-ajax.php', {action: 'mts_view_count', id: '21539'});
});
收藏
0
0
0
 
 
 
(adsbygoogle = window.adsbygoogle || []).push({});
 ",5,2016/12/06,帮你自动纠正 Word 文档，如字母大小写、上下标等文字效果
青小蛙," 
  
 
(adsbygoogle = window.adsbygoogle || []).push({});
 
WechatExport-iOS
 是一款 Windows 的程序，通过 iTunes 备份来导出「微信聊天记录」，包括图片、语音、视频以及纯文本。@Appinn
感谢 @
WM
 的推荐。
微信的聊天记录完全保留在本地，想要备份只能自己想办法保存。比如青小蛙前几天就因为手机突然坏掉损失了不少聊天记录…
当然了，
WechatExport-iOS
 目前还仅支持 Windows 下的 iTunes 备份数据，而注意如果备份加密的话，是无法正常导出的。
支持 iOS10。
 
jQuery(document).ready(function($) {
    $.post('https://www.appinn.com/wp-admin/admin-ajax.php', {action: 'mts_view_count', id: '21669'});
});
收藏
2
0
0
 
 
 
(adsbygoogle = window.adsbygoogle || []).push({});
 ",3,2016/12/19,WechatExport-iOS – 导出「微信」聊天记录，包含图片、语音、视频[Windows]
青小蛙," 
  
 
(adsbygoogle = window.adsbygoogle || []).push({});
 
ReNamer
 是一款批量重命名软件。不同于传统同类软件将所有功能集中在同一画面，给用户造成密集恐吓效果，ReNamer 将各项操作浓缩为相应规则，通过执行规则列表来重命名文件，明确的操作加上明确的执行顺序，大大降低了批量重命名的复杂度。@Appinn
来着论坛，@
Allor
 同学带来了 ReNamer 的「汉化发布 & 软件介绍 & 高阶应用」，并说道：
这款软件本来有网站介绍了，但其评论各种不屑于试用。
 这款软件本来有好人汉化了，但其努力和错漏一样感人。
 这款软件的汉化修正浪费了我这懒癌患者大把的游戏时间，
 我想这款软件值得大家试过再说，而不是骄傲的一句”我用xx”
ReNamer 还将重命名软件的作用范围从 「批量重命名」 扩充为 「自动筛选>批量重命名>备份还原/操作」。
参看 ReNamer 的重命名流程(子项非必须)：
选择目标
添加目标文件/文件夹(第一次筛选)
标记文件列表(第二次筛选)
清理文件列表(第三次筛选)
处理目标
新建/载入/编辑 规则和预设
分析/预览 结果
导出备份/批处理，导入列表/还原
批量重命名
事后补救
导入列表>还原
一些高阶功能介绍：
 
更多的细节请前往
论坛讨论
，另外，
ReNamer
 官网地址
在这里
。
 
jQuery(document).ready(function($) {
    $.post('https://www.appinn.com/wp-admin/admin-ajax.php', {action: 'mts_view_count', id: '21623'});
});
收藏
1
0
0
 
 
 
(adsbygoogle = window.adsbygoogle || []).push({});
 ",5,2016/12/15,ReNamer – 强大却不简陋的批量重命名
青小蛙," 
  
 
(adsbygoogle = window.adsbygoogle || []).push({});
 
Focusky动画演示大师
 是一款傻瓜式的动画宣传片、微课、3D 动态 PPT 制作工具，可以输出视频。通过缩放动作，让演示文档变成生动有趣的动画，制作简单，支持 Windows 与 macOS。其小伙伴说距离上次送码也差不多半年了，决定赠送
一些
特别版的 VIP 码送给小众读者。@Appinn
Focusky
 能实现的效果很赞， 在上次的评论中，有不少同学说「终于有国内版 prezi 了」，青小蛙觉得这种动画形式的演示效果要比一般的 PPT 好上许多。
再来看一下视频：
您的浏览器不支持 video 标签。
注意这个视频就是由 Focusky 软件制作的。
Focusky 区分不同的账号类型，分为免费版、特别版、个人版VIP、教育版VIP账号、企业版VIP，主要区别在于模板、素材数量和导出视频格式分辨率、云储存空间等。
这次赠送的「
特别版
」与免费版相比，能够
不带水印
，输出 XGA HD（1024×768 (4:3)，免费版为 480P）视频，内置素材也相较于免费版增加了不少，具体区别
见这里
。
感兴趣的同学可以去主页围观了：
http://www.focusky.com.cn/
需要的同学请
先注册
 
Focusky 免费账号，然后
填写表单
，随后我们将通过邮件的形式发送激活码，数量有限，先到先得。
已结束。
 
jQuery(document).ready(function($) {
    $.post('https://www.appinn.com/wp-admin/admin-ajax.php', {action: 'mts_view_count', id: '21793'});
});
收藏
0
0
0
 
 
 
(adsbygoogle = window.adsbygoogle || []).push({});
 ",5,2016/12/28,Focusky 动画演示大师【特别版送码，已结束】
青小蛙," 
  
 
(adsbygoogle = window.adsbygoogle || []).push({});
 
一直以来，刷机爱好者折腾 Android 系统使用的 adb / fastboot 都来自两个渠道：别人提供的、安装庞大的 Android Studio，从来没有一个官方的、可靠的独立 adb / fastboot 工具包，现在终于有了。@Appinn
来自 @Elliott Hughes 在 
G+ 的消息
。
上面提到的两个来源，其中别人提供的来源不明，而 Studio 又十分庞大。各有问题。
Google 提供了 Windows、macOS 以及 Linux 下的工具包的直接下载地址，内容如下：
地址如下：
https://dl.google.com/android/repository/platform-tools-latest-darwin.zip
https://dl.google.com/android/repository/platform-tools-latest-linux.zip
https://dl.google.com/android/repository/platform-tools-latest-windows.zip
从此地址下载的工具包将永远是最新版本。
这下又能愉快的折腾 Android 了。
 
jQuery(document).ready(function($) {
    $.post('https://www.appinn.com/wp-admin/admin-ajax.php', {action: 'mts_view_count', id: '21893'});
});
收藏
1
0
0
 
 
 
(adsbygoogle = window.adsbygoogle || []).push({});
 ",4,2017/01/07,Google 提供官方的 adb / fastboot 独立工具包[Win/macOS/Linux]
